lon,lat,heat flow
6.6417,49.8433,64.0
8.7667,47.7833,64.0
7.6667,49.9833,64.0
13.3,54.3667,64.0
12.8333,54.2167,64.0
13.1667,54.1833,64.0
13.1833,52.8333,64.0
12.3167,52.75,64.0
11.15,52.55,64.0
14.5,51.65,64.0
14.3333,51.6,64.0
13.1833,50.6167,64.0
25.5167,39.6333,64.0
21.3033,37.6717,64.0
-10.18,49.76,64.0
34.505,31.4383,64.0
12.7783,40.3983,64.0
10.985,41.0817,64.0
10.95,45.02,64.0
3.9985,53.6797,64.0
4.4565,53.5772,64.0
4.1295,53.5743,64.0
6.172,53.537,64.0
5.78,53.1497,64.0
3.4158,52.7657,64.0
4.3933,52.0275,64.0
4.2233,51.9827,64.0
4.2277,51.9788,64.0
4.1723,51.8578,64.0
3.7717,51.79,64.0
12.675,71.9167,64.0
5.4533,64.365,64.0
4.6583,65.1617,64.0
-8.0717,38.5317,64.0
20.8917,45.925,64.0
43.9167,44.9,64.0
30.1167,59.6833,64.0
30.8,60.0333,64.0
52.0667,55.0,64.0
52.3333,54.95,64.0
52.8,54.85,64.0
39.3333,45.5167,64.0
17.2,48.5667,64.0
18.365,47.8467,64.0
-2.26,40.31,64.0
-2.73,36.69,64.0
-5.53,43.85,64.0
0.45,42.1,64.0
-3.63,43.44,64.0
-3.83,42.63,64.0
2.25,40.79,64.0
2.24,40.81,64.0
3.51,40.83,64.0
3.52,41.08,64.0
12.067,75.433,64.0
11.992,75.273,64.0
15.0467,59.8883,64.0
12.9397,55.4089,64.0
6.8667,46.9333,64.0
8.425,47.45,64.0
8.825,47.7233,64.0
28.8,42.0167,64.0
27.9683,39.67,64.0
34.0833,45.7833,64.0
23.4667,49.8167,64.0
32.5333,45.4667,64.0
0.9717,57.086,64.0
1.1208,57.6658,64.0
2.5292,56.567,64.0
3.2908,55.955,64.0
2.7517,52.8995,64.0
115.35,30.0333,64.0
103.75,36.0833,64.0
108.833,34.3,64.0
112.667,26.9667,64.0
109.967,20.4167,64.0
125.438,29.12,64.0
125.473,29.2317,64.0
119.667,32.5,64.0
106.615,38.2447,64.0
121.393,31.1381,64.0
80.8,17.2167,64.0
118.112,3.7867,64.0
109.832,5.025,64.0
106.422,4.0183,64.0
118.33,-0.46,64.0
117.88,-4.18,64.0
126.71,25.675,64.0
139.298,37.955,64.0
135.085,34.6917,64.0
135.378,33.6517,64.0
71.3,39.9833,64.0
76.2983,42.5417,64.0
113.923,4.7083,64.0
109.44,46.39,64.0
174.683,-36.5833,64.0
144.34,18.03,64.0
144.292,18.0317,64.0
144.3,18.0317,64.0
144.322,18.0367,64.0
28.0083,73.955,64.0
34.9883,72.4867,64.0
155.933,55.5333,64.0
119.317,56.6,64.0
65.4167,64.1333,64.0
63.6667,62.8667,64.0
65.8333,66.0,64.0
70.75,66.2833,64.0
102.8,53.7167,64.0
106.583,52.1167,64.0
110.567,56.25,64.0
105.333,51.6833,64.0
104.267,51.6667,64.0
104.342,51.7417,64.0
104.342,51.7167,64.0
109.083,54.85,64.0
76.7667,64.5333,64.0
71.0,66.0,64.0
78.0333,58.5,64.0
78.9167,58.1667,64.0
82.6167,58.0833,64.0
79.0,56.3333,64.0
79.25,56.8333,64.0
78.7833,59.0,64.0
108.613,54.2667,64.0
109.198,54.8983,64.0
75.5,61.4167,64.0
76.0833,61.5,64.0
41.6667,70.4517,64.0
129.023,37.0633,64.0
127.115,37.825,64.0
120.922,24.06,64.0
68.5,38.5333,64.0
102.695,16.3567,64.0
103.55,15.865,64.0
65.3333,39.2667,64.0
69.6667,41.1167,64.0
66.5667,38.45,64.0
108.0,10.0,64.0
12.16666667,52.99,64.0
11.06666667,52.09,64.0
-130.1583,53.365,64.0
-118.5767,42.435,64.0
-116.9833,46.0867,64.0
-122.2167,45.7717,64.0
8.64,46.2217,64.0
22.56667,42.21667,64.0
18.425,49.46,64.0
28.13333333,-15.91666667,64.0
7.2789,4.6771,64.0
7.5478,4.5324,64.0
-107.0667,39.0,64.0
-70.4628,43.9798,64.0
109.4436,46.3922,64.0
75.61666667,58.7,64.0
76.98333333,59.96666667,64.0
77.96666667,57.36666667,64.0
75.95,58.66666667,64.0
78.18333333,58.53333333,64.0
81.28333333,57.66666667,64.0
71.34166667,39.95833333,64.0
76.13333333,42.49166667,64.0
27.284756,37.497757,64.0
48.83333333,6.8,64.0
42.4,0.066666667,64.0
0.445,42.10444,64.0
-3.63,43.43667,64.0
-3.8275,42.62833,64.0
-3.82389,42.79889,64.0
-2.73167,36.68778,64.0
-8.071944444,38.53166667,64.0
-2.26444,40.30528,64.0
-99.25,38.61,64.0
174.3722,-39.0056,64.0
135.085,34.692,64.0
135.379,33.651,64.0
14.50333333,51.65666667,64.0
13.18666667,52.84666667,64.0
13.17666667,54.18666667,64.0
12.32833333,52.76,64.0
12.835,54.22833333,64.0
14.33333333,51.6,64.0
11.15166667,52.56333333,64.0
105.3333333,51.68333333,64.0
109.0833333,54.85,64.0
100.34167,50.64167,64.0
100.45333,50.96167,64.0
108.3811667,54.09166667,64.0
5.543,29.125,64.0
9.75889,33.28722,64.0
3.967,32.503,64.0
-5.89,34.14,64.0
-9.34694,31.62194444,64.0
-5.94,34.12,64.0
-11.60444,27.37805556,64.0
5.212,31.943,64.0
17.88333333,-28.695,64.0
4.992,32.207,64.0
-5.23306,34.08,64.0
-5.923,34.129,64.0
-5.81,34.204,64.0
-13.95444,25.38611111,64.0
-42.9783,-22.4142,64.0
-42.5833,-22.9014,64.0
30.11666667,59.68333333,64.0
30.8,60.03333333,64.0
32.4,47.47,64.0
32.15,47.21,64.0
30.15,50.35,64.0
37.4,49.33333333,64.0
36.44,45.1,64.0
32.66666667,45.45,64.0
-101.9667,46.5,64.0
-103.9,43.19,64.0
115.145,-30.07166667,64.0
115.1583333,-29.95166667,64.0
113.4366667,-24.34666667,64.0
10.335,51.6508,64.0
10.6342,48.8339,64.0
6.858333333,50.17666667,64.0
13.6567,47.5583,64.0
-46.008,-23.214,64.0
28.586,-32.245,64.0
100.8,50.76666667,64.0
128.5985,35.67253,64.0
129.38583,35.93583,64.0
-117.8533,34.4683,64.0
-102.7013,27.63155,64.0
-103.71186,26.74804,64.0
-100.67722,25.87932,64.0
-100.67722,25.00468,64.0
-121.1638,51.9582,64.0
10.47694,35.30667,64.0
12.49,-5.8567,64.0
12.435,-5.6317,64.0
12.1167,-5.14,64.0
147.102215,-41.187467,64.0
-110.9325,74.7378,64.0
-133.5306,68.9969,64.0
-106.9667,32.6167,64.0
-105.9833,41.6,64.0
-108.0833,32.2,64.0
-109.3667,33.0833,64.0
-109.2833,36.8833,64.0
140.5703,37.2169,64.0
141.8233,39.2741,64.0
139.8277471,-37.1459218,64.0
140.7668328,-35.5927006,64.0
140.9081,-37.94073,64.0
140.90951,-37.68151,64.0
10.54166667,51.03,64.0
11.61666667,51.04,64.0
-1.1588,53.0387,64.0
13.20846552,50.9366394,64.0
172.4,-41.85,64.0
27.97,39.67,64.0
132.0263889,-29.02361111,64.0
109.1991667,54.89983333,64.0
108.6136667,54.27166667,64.0
-108.1167,34.3167,64.0
-60.11,43.95,64.0
-118.3667,39.2,64.0
-110.8133,36.6017,64.0
-119.9883,36.5967,64.0
-110.9233,32.7833,64.0
-121.0633,41.65,64.0
158.4166667,52.35,64.0
20.02416667,29.22333333,64.0
5.5393,29.1217,64.0
3.9667,32.502,64.0
5.207,31.9393,64.0
4.9883,32.204,64.0
5.2343,33.5373,64.0
142.8590554,-37.2974687,64.0
141.65899,-36.32925,64.0
143.80469,-37.20636,64.0
141.69686,-34.26469,64.0
176.261596,-38.08995045,64.0
175.8011736,-38.75817215,64.0
121.5,31.03333333,64.0
-99.59833,18.53333,64.0
130.93,-1.24,64.0152
16.766667,48.983333,64.04
39.41666667,44.48333333,64.05804
104.3416667,51.74166667,64.05804
-118.69,40.1733,64.1
-50.64,-23.28,64.1
-40.8145,-22.8682,64.1
147.5,-17.5167,64.1
5.3059,48.55,64.1
120.36,37.6528,64.1
91.8281,38.55,64.1
113.225,37.9297,64.1
108.73,34.3708,64.1
16.76833333,48.98666667,64.1
120.36,37.65277778,64.1
49.3405,32.0159,64.107
34.50528,31.43806,64.107
113.2252778,37.92972222,64.12
28.16,41.19,64.13599128
-117.01,40.5733,64.2
104.942,29.7067,64.2
120.95,29.45,64.2
104.942,29.7061,64.2
104.941944,29.706111,64.2
-16.99,14.99,64.3
-117.86,45.1367,64.3
119.292,22.5518,64.3
80.76583333,20.51111111,64.3
74.15833333,25.00833333,64.3
-16.98333333,15.02,64.3
116.31,44.0236111,64.3
30.24,38.38,64.35
29.25687179,9.925281358,64.38
-112.1,46.595,64.4
-107.23,32.4167,64.4
-106.93,34.0217,64.4
-113.62,37.98,64.4
3.05,65.73,64.4
113.695,33.8014,64.4
115.19944,-2.15028,64.4
105.7166667,51.8,64.4798
-113.383,27.0676,64.5
-118.1,39.5467,64.5
-69.7667,14.1667,64.5
-51.0317,-26.1917,64.5
137.09,-30.38,64.5
12.9333,53.0333,64.5
-10.8667,75.1667,64.5
4.2317,66.3367,64.5
12.0667,71.3167,64.5
-102.344,-74.803,64.5
120.083,30.8167,64.5
92.7578,37.7761,64.5
116.404,32.8708,64.5
7.946666667,50.75833333,64.5
-113.708,27.518,64.5
-0.684722222,44.21055556,64.5
-51.03,-26.19,64.5
114.88,35.06,64.5
158.2480556,52.92,64.5
116.4041667,32.87083333,64.5
149.66777,-22.64077001,64.5
-105.35,30.9683,64.6
-105.42,31.1433,64.6
-105.44,31.1533,64.6
119.306,22.5282,64.6
119.306,22.6997,64.6
109.393,34.5058,64.6
125.813,43.6742,64.6
-89.50194,20.19222,64.62
21.95,39.41666667,64.68
-17.16,14.7,64.7
-101.57,54.79,64.7
119.583,31.05,64.7
112.299,36.0347,64.7
-17.1,14.7,64.7
117.8333333,31.03333333,64.7
112.2986111,36.03472222,64.73
166.67472,-77.85,64.79
-95.72,35.93,64.8
42.13333333,1.35,64.8
7.083333333,49.16666667,64.8
-2.15,54.25,64.85
29.84136206,30.84766887,64.86
101.6666667,51.68333333,64.8954
43.5,45.16666667,64.8954
44.74328,44.76828,64.8954
40.06666667,44.35,64.8954
40.83333333,45.25,64.8954
-117.17,43.7,64.9
-102.96,45.87,64.9
-81.9,10.05,64.9
120.467,30.6333,64.9
110.8,37.6333,64.9
116.791,33.5328,64.9
118.4,35.15,64.9
120.3544444,32.38055556,64.9
49.4284,31.9013,64.945
-0.9,27.4,65.0
8.6717,28.1317,65.0
3.61,32.21,65.0
26.6,-20.5,65.0
19.8,28.91,65.0
19.21,30.0,65.0
22.07,27.5,65.0
-9.3983,31.935,65.0
-9.5817,31.5983,65.0
-6.0583,34.6533,65.0
-4.5183,34.2233,65.0
-5.4583,33.66,65.0
-5.9033,34.1333,65.0
-9.5217,31.4817,65.0
-9.4317,31.44,65.0
-9.3967,31.3217,65.0
-9.62,31.36,65.0
-6.46,32.56,65.0
-16.7517,12.9017,65.0
-17.05,14.98,65.0
41.95,3.4333,65.0
18.01,-29.5367,65.0
30.5667,-2.8833,65.0
10.4667,35.31,65.0
28.05,-13.0833,65.0
-117.266,54.8167,65.0
-127.476,50.605,65.0
-124.556,72.9017,65.0
-121.81,76.1483,65.0
-102.143,77.7133,65.0
-99.9717,78.1983,65.0
-106.636,77.2517,65.0
-108.973,76.3433,65.0
-103.01,49.13,65.0
-103.45,50.44,65.0
-105.12,50.7,65.0
-103.06,51.75,65.0
-107.46,50.7,65.0
-109.59,51.49,65.0
-100.64,49.4,65.0
-113.73,53.06,65.0
-112.01,53.85,65.0
-112.45,53.85,65.0
-110.23,54.28,65.0
-110.68,54.28,65.0
-112.52,54.81,65.0
-113.43,54.81,65.0
-119.14,54.9,65.0
-119.61,55.16,65.0
-123.82,60.4,65.0
-124.47,63.9,65.0
-118.36,60.92,65.0
-117.91,60.33,65.0
-117.9,60.63,65.0
-128.18,65.61,65.0
-131.82,65.52,65.0
-134.78,66.51,65.0
-138.14,66.82,65.0
-131.73,69.71,65.0
-123.35,60.06,65.0
-120.24,57.91,65.0
-120.24,57.64,65.0
-121.18,57.38,65.0
-113.66,57.51,65.0
-114.73,57.08,65.0
-117.95,57.08,65.0
-115.38,57.43,65.0
-119.66,56.47,65.0
-118.08,57.08,65.0
-118.4,57.16,65.0
-118.72,57.16,65.0
-118.73,57.42,65.0
-119.39,57.77,65.0
-119.24,58.21,65.0
-119.42,58.47,65.0
-118.92,58.56,65.0
-119.29,59.43,65.0
-119.48,59.87,65.0
-117.69,57.86,65.0
-114.42,58.3,65.0
-115.28,59.08,65.0
-129.816,55.4667,65.0
-99.505,20.8517,65.0
-97.82,23.3,65.0
-97.98,23.7,65.0
-98.12,25.36,65.0
-97.58,25.9,65.0
-98.39,25.92,65.0
-101.75,37.95,65.0
-119.266,38.9667,65.0
-118.435,34.6867,65.0
-118.878,48.36,65.0
-120.0,39.05,65.0
-121.355,45.6283,65.0
-121.29,45.4283,65.0
-103.616,37.7667,65.0
-109.3,40.1667,65.0
-119.251,40.7717,65.0
-118.86,43.6383,65.0
-117.846,34.6517,65.0
-106.25,40.32,65.0
-71.2667,43.4833,65.0
-121.921,45.3433,65.0
-89.6583,36.1933,65.0
-75.5933,37.9583,65.0
-106.735,41.455,65.0
-106.7,41.4567,65.0
-102.205,42.6117,65.0
-102.935,41.1367,65.0
-116.09,42.9217,65.0
-117.513,47.6817,65.0
-120.198,46.525,65.0
-119.396,46.4433,65.0
-120.201,46.435,65.0
-122.193,45.7733,65.0
-115.61,34.8083,65.0
-120.323,34.8167,65.0
-120.428,35.9367,65.0
-101.658,36.9083,65.0
-95.7183,35.9283,65.0
-110.81,36.6033,65.0
-113.19,34.5917,65.0
-109.37,33.0833,65.0
-109.28,36.8833,65.0
-103.05,39.04,65.0
-112.01,45.9167,65.0
-110.71,46.9667,65.0
-101.8,41.6067,65.0
-117.68,40.555,65.0
-117.68,40.5667,65.0
-116.4,36.8,65.0
-108.12,34.3167,65.0
-104.72,36.1333,65.0
-104.95,36.8,65.0
-106.94,34.025,65.0
-107.73,36.2333,65.0
-108.48,34.41,65.0
-76.96,42.575,65.0
-76.54,42.9583,65.0
-118.58,42.435,65.0
-118.49,42.5367,65.0
-99.57,43.83,65.0
-99.57,43.8317,65.0
-110.12,39.7217,65.0
-122.22,45.7733,65.0
-98.17,26.24,65.0
-99.52,27.77,65.0
-98.49,28.04,65.0
-99.56,28.06,65.0
-99.32,28.06,65.0
-98.84,28.23,65.0
-98.71,28.23,65.0
-99.41,28.25,65.0
-98.84,28.7,65.0
-100.2,28.72,65.0
-97.66,28.77,65.0
-97.98,28.85,65.0
-97.06,29.24,65.0
-95.35,30.02,65.0
-96.96,30.04,65.0
-96.83,30.14,65.0
-97.36,30.24,65.0
-97.17,30.38,65.0
-96.95,30.39,65.0
-96.5,30.42,65.0
-95.0,30.46,65.0
-96.25,30.53,65.0
-96.82,30.71,65.0
-96.26,30.83,65.0
-94.06,30.88,65.0
-95.76,31.08,65.0
-95.91,31.09,65.0
-96.3,31.13,65.0
-95.53,31.26,65.0
-95.16,31.28,65.0
-95.68,31.32,65.0
-95.52,31.51,65.0
-94.34,31.66,65.0
-95.22,31.91,65.0
-94.11,32.02,65.0
-94.88,32.15,65.0
-95.47,32.16,65.0
-95.68,32.21,65.0
-97.11,32.41,65.0
-95.52,33.03,65.0
-95.73,33.28,65.0
-95.4,33.32,65.0
-100.16,34.94,65.0
-100.07,33.74,65.0
-97.68,32.79,65.0
-101.34,35.92,65.0
-100.18,34.19,65.0
-102.42,33.91,65.0
-100.83,48.91,65.0
-105.85,47.57,65.0
-103.61,48.54,65.0
-106.32,48.36,65.0
-103.64,45.78,65.0
-107.72,46.75,65.0
-104.82,44.06,65.0
-106.02,46.92,65.0
-105.9,46.05,65.0
-106.87,46.32,65.0
-110.54,48.2,65.0
-106.43,46.17,65.0
-106.93,47.99,65.0
-109.46,48.68,65.0
-105.69,48.47,65.0
-105.91,45.52,65.0
-103.46,48.54,65.0
-100.35,48.93,65.0
-101.36,48.81,65.0
-107.28,48.49,65.0
-109.28,46.52,65.0
-104.13,46.36,65.0
-106.48,48.28,65.0
-105.08,48.47,65.0
-107.1,48.58,65.0
-104.87,46.03,65.0
-109.2,48.36,65.0
-106.25,48.42,65.0
-108.44,46.54,65.0
-101.41,45.93,65.0
-103.95,46.31,65.0
-106.77,46.22,65.0
-102.63,47.06,65.0
-105.53,48.67,65.0
-105.5,48.99,65.0
-105.5,48.88,65.0
-102.42,48.52,65.0
-108.06,47.91,65.0
-105.8,48.34,65.0
-105.75,48.74,65.0
-109.66,48.66,65.0
-105.63,46.45,65.0
-106.06,46.24,65.0
-106.48,48.2,65.0
-101.76,48.68,65.0
-109.39,46.02,65.0
-106.99,46.9,65.0
-103.31,48.7,65.0
-101.68,48.6,65.0
-101.45,48.92,65.0
-101.22,48.75,65.0
-100.48,48.86,65.0
-100.45,48.6,65.0
-100.31,48.96,65.0
-100.28,47.38,65.0
-100.26,48.49,65.0
-100.26,48.34,65.0
-100.23,45.09,65.0
-100.2,48.42,65.0
-100.2,48.36,65.0
-100.1,48.33,65.0
-100.07,48.24,65.0
-100.06,48.12,65.0
-103.23,38.12,65.0
-104.33,37.54,65.0
-104.01,38.17,65.0
-102.05,38.19,65.0
-102.91,38.14,65.0
-92.74,31.21,65.0
-93.23,31.31,65.0
-92.85,31.34,65.0
-92.52,31.37,65.0
-93.05,31.45,65.0
-92.8,31.68,65.0
-93.3,31.7,65.0
-91.42,31.74,65.0
-91.36,31.82,65.0
-92.04,31.85,65.0
-91.68,31.91,65.0
-91.1,32.09,65.0
-91.23,32.16,65.0
-93.13,32.2,65.0
-91.31,32.26,65.0
-91.27,32.3,65.0
-91.03,32.35,65.0
-92.15,32.4,65.0
-92.33,32.57,65.0
-92.5,32.58,65.0
-92.6,32.6,65.0
-91.52,32.66,65.0
-93.98,32.8,65.0
-91.94,32.81,65.0
-92.7,32.93,65.0
-93.97,33.0,65.0
-88.55,30.66,65.0
-89.68,30.85,65.0
-89.75,31.01,65.0
-89.76,31.03,65.0
-88.96,31.05,65.0
-89.22,31.12,65.0
-90.35,31.77,65.0
-91.33,31.8,65.0
-88.35,31.87,65.0
-88.48,31.89,65.0
-91.08,31.93,65.0
-90.0,32.22,65.0
-90.56,32.28,65.0
-90.07,32.51,65.0
-89.92,32.57,65.0
-89.95,32.74,65.0
-89.97,32.82,65.0
-90.66,32.87,65.0
-89.79,33.05,65.0
-92.38,33.21,65.0
-92.77,33.37,65.0
-92.13,33.38,65.0
-91.59,33.54,65.0
-115.69,38.53,65.0
-70.46,44.05,65.0
-70.49,44.25,65.0
-48.7333,-22.0667,65.0
-38.4667,-12.4667,65.0
-36.1167,-9.7817,65.0
-35.7817,-9.6667,65.0
-49.7317,-21.6667,65.0
-44.3167,-6.3817,65.0
-44.85,-22.6617,65.0
-42.9433,-22.4317,65.0
-48.7467,-17.775,65.0
-50.8817,-24.625,65.0
-76.89,-0.7333,65.0
-77.0,-1.0,65.0
-76.6017,-0.3,65.0
-97.47,20.27,65.0
-97.82,20.42,65.0
-61.8783,-21.42,65.0
-114.8,32.8417,65.0
-100.47,28.74,65.0
148.722,-38.2733,65.0
140.538,-37.7638,65.0
44.5,40.3333,65.0
11.7067,47.45,65.0
23.2167,43.3667,65.0
23.75,43.3,65.0
27.3167,42.9667,65.0
26.58,42.0,65.0
25.93,42.03,65.0
24.58,42.5,65.0
24.92,42.92,65.0
24.07,43.62,65.0
24.58,43.65,65.0
18.9,45.2,65.0
17.6883,49.34,65.0
11.3333,55.3667,65.0
9.0033,56.6267,65.0
3.7695,56.0345,65.0
0.4167,45.4333,65.0
0.1667,45.75,65.0
0.4167,43.1217,65.0
-1.0233,44.705,65.0
0.41,43.145,65.0
-0.935,43.4533,65.0
0.685,43.14,65.0
-1.21,43.465,65.0
7.2867,43.3433,65.0
7.51,43.335,65.0
11.05,51.6,65.0
10.525,50.95,65.0
12.3333,52.7833,65.0
12.4083,53.14,65.0
11.355,47.5867,65.0
9.2667,47.6617,65.0
4.57,55.39,65.0
13.3333,54.6167,65.0
13.2333,54.5833,65.0
12.4833,54.3833,65.0
13.15,54.1667,65.0
13.0333,54.15,65.0
12.0833,53.3167,65.0
12.1833,53.0,65.0
13.65,52.1333,65.0
11.45,52.05,65.0
10.65,50.9667,65.0
13.7333,50.8167,65.0
12.4833,50.4167,65.0
21.95,39.4167,65.0
23.8833,39.59,65.0
24.5717,40.3367,65.0
18.1333,47.75,65.0
-6.2167,52.8667,65.0
11.1167,40.7667,65.0
9.3883,38.7067,65.0
4.4872,54.7863,65.0
4.7423,54.0985,65.0
3.4307,53.5027,65.0
4.0975,53.4195,65.0
4.2025,53.4043,65.0
7.166,53.06,65.0
4.8672,52.8113,65.0
5.6373,52.4183,65.0
4.2258,51.9853,65.0
4.2212,51.9788,65.0
3.865,65.8767,65.0
14.9067,71.9833,65.0
13.6033,72.0917,65.0
4.5817,63.04,65.0
3.2283,65.7683,65.0
15.6667,54.1167,65.0
20.8667,49.7667,65.0
23.4333,44.75,65.0
25.3333,44.65,65.0
20.965,46.01,65.0
20.8917,45.9233,65.0
43.5,45.1667,65.0
39.8167,45.7333,65.0
41.3,44.7333,65.0
30.2667,59.8,65.0
40.4,57.2,65.0
19.9833,54.9167,65.0
20.2167,54.7167,65.0
28.0833,59.6333,65.0
30.2667,59.8167,65.0
55.4167,56.2167,65.0
45.75,44.85,65.0
41.25,44.75,65.0
39.5833,46.3333,65.0
18.0667,48.1667,65.0
17.15,48.6333,65.0
-3.8167,42.6167,65.0
-2.75,42.7333,65.0
-1.7333,42.85,65.0
-3.6167,43.4333,65.0
-2.55,41.65,65.0
-6.775,37.5583,65.0
0.31,41.79,65.0
-2.85,42.39,65.0
0.76,42.28,65.0
-3.48,43.03,65.0
-3.96,42.98,65.0
-3.74,43.08,65.0
-2.73,42.8,65.0
-3.72,42.95,65.0
0.46,40.4,65.0
17.25,65.15,65.0
6.8333,46.9,65.0
8.435,47.1683,65.0
29.9283,40.285,65.0
32.3717,41.71,65.0
27.0583,41.5167,65.0
27.8633,41.0967,65.0
27.1167,40.6367,65.0
43.7583,40.0717,65.0
39.915,38.1283,65.0
40.555,37.8983,65.0
38.0967,37.7967,65.0
41.035,37.16,65.0
23.6333,49.55,65.0
24.6167,48.45,65.0
1.5397,55.2542,65.0
0.8643,53.1965,65.0
0.5652,53.4393,65.0
-1.5,53.8833,65.0
-0.4333,53.2667,65.0
114.883,35.0667,65.0
121.55,40.9667,65.0
121.867,41.1667,65.0
122.017,41.1167,65.0
122.2,40.9667,65.0
122.55,41.2167,65.0
123.667,40.7333,65.0
108.217,34.9167,65.0
108.8,35.1,65.0
114.883,30.1833,65.0
112.233,36.0333,65.0
117.733,25.7667,65.0
106.53,-4.8233,65.0
108.182,-6.58,65.0
115.2,-2.15,65.0
115.655,-0.925,65.0
119.12,-0.99,65.0
118.53,-4.13,65.0
118.79,-0.77,65.0
118.66,-0.66,65.0
136.347,34.9733,65.0
72.35,40.3167,65.0
114.772,5.3817,65.0
106.0,46.9167,65.0
110.167,46.3333,65.0
104.77,48.25,65.0
155.833,54.75,65.0
155.95,55.55,65.0
155.933,55.5667,65.0
156.417,52.6667,65.0
65.8667,63.8333,65.0
65.5,64.3333,65.0
108.433,53.8,65.0
105.5,51.9667,65.0
108.683,53.7333,65.0
105.967,52.4667,65.0
108.633,53.9,65.0
76.1333,61.0,65.0
68.3333,58.8333,65.0
69.25,58.1,65.0
67.4667,57.8,65.0
75.5833,61.0,65.0
147.433,63.1667,65.0
108.767,54.0667,65.0
108.883,54.0333,65.0
108.967,53.9167,65.0
79.8333,60.25,65.0
64.6667,64.0,65.0
108.067,53.6483,65.0
76.0833,60.7833,65.0
62.4167,64.1333,65.0
126.967,35.1317,65.0
129.1,36.35,65.0
69.6,40.6333,65.0
68.4,38.4667,65.0
58.4,40.2667,65.0
65.4167,38.5333,65.0
66.4,38.5,65.0
66.3667,38.4833,65.0
66.5667,38.6333,65.0
-2.75,42.73333,65.0
-3.61667,43.43333,65.0
-1.73333,42.85,65.0
-3.81667,42.61667,65.0
-91.25,48.6333,65.0
12.33333333,52.78333333,65.0
12.40833333,53.14,65.0
-119.3967,46.4433,65.0
-120.1983,46.525,65.0
-120.2017,46.435,65.0
-122.1933,45.7733,65.0
24.6,43.65,65.0
24.06667,43.63333,65.0
26.58333,41.91667,65.0
24.55,42.45,65.0
25.98333,42.0,65.0
17.68833333,49.34,65.0
28.05,-13.08333333,65.0
2.3843,48.9237,65.0
-51.0667,77.45,65.0
-101.66,36.91,65.0
-70.4552,44.0518,65.0
-70.4856,44.2484,65.0
104.7692,48.2549,65.0
80.35,57.86666667,65.0
75.4,58.28333333,65.0
79.5,59.65,65.0
80.95,60.7,65.0
79.83333333,59.21666667,65.0
108.3516667,53.69666667,65.0
28.2496,37.1119,65.0
-97.457,19.67,65.0
-3.96028,42.97667,65.0
-2.72917,42.80389,65.0
0.30861,41.78944,65.0
-6.775555556,37.55861111,65.0
-3.64333,42.58556,65.0
-3.74028,43.08222,65.0
-3.72389,42.95,65.0
-3.48306,43.03306,65.0
-2.85222,42.39361,65.0
0.755,42.27944,65.0
-36.117,-9.783,65.0
-35.783,-9.667,65.0
174.3536,-39.0269,65.0
136.346,34.973,65.0
35.77666667,30.185,65.0
13.33833333,54.63,65.0
12.49333333,54.39166667,65.0
12.18833333,53.00666667,65.0
13.15833333,54.17,65.0
13.04166667,54.155,65.0
13.66,52.14333333,65.0
13.74333333,50.82166667,65.0
10.65,50.96666667,65.0
12.085,53.33166667,65.0
11.465,52.065,65.0
12.49166667,50.43166667,65.0
105.5,51.96666667,65.0
108.9666667,53.91666667,65.0
105.9666667,52.46666667,65.0
108.6833333,53.73333333,65.0
108.6333333,53.9,65.0
108.8833333,54.03333333,65.0
108.7666667,54.06666667,65.0
108.4383333,54.13133333,65.0
-5.46,33.66,65.0
-9.52306,31.48111111,65.0
-6.059,34.655,65.0
18.01,-29.53666667,65.0
-9.61611,31.36111111,65.0
8.672,28.132,65.0
-6.46,32.55888889,65.0
-9.45167,31.44388889,65.0
-9.44694,31.40194444,65.0
-9.43111,31.44666667,65.0
-9.39778,31.935,65.0
5.605,20.74,65.0
-9.58194,31.59805556,65.0
-4.52,34.224,65.0
-5.905,34.134,65.0
-44.4333,-22.4833,65.0
30.26666667,59.8,65.0
30.07,50.52,65.0
38.15,49.11666667,65.0
36.3,45.13333333,65.0
36.28333333,45.13333333,65.0
24.0,49.9,65.0
23.5,49.95,65.0
-99.57,44.83,65.0
142.1816667,-27.48666667,65.0
6.833333333,50.18333333,65.0
-44.851,-22.663,65.0
-76.891,-0.734,65.0
-76.602,-0.301,65.0
128.6667,37.2,65.0
104.6366667,51.66666667,65.0
106.0,46.91666667,65.0
11.16666667,46.33333333,65.0
128.03667,35.69664,65.0
18.2,49.51,65.0
-117.8467,34.6517,65.0
-121.915,36.605,65.0
-120.8125,52.0003,65.0
147.336611,-41.213431,65.0
54.2833,12.5833,65.0
-16.81666667,14.9167,65.0
5.560274759,5.975691875,65.0
5.375986854,5.712045098,65.0
6.748743692,5.316346033,65.0
6.827724223,5.263566262,65.0
7.038338971,5.191929322,65.0
-102.1441,77.7148,65.0
-99.9728,78.1998,65.0
-121.81,76.1494,65.0
-108.975,76.3438,65.0
-124.5581,72.9025,65.0
-117.26,54.82,65.0
-109.4167,37.3667,65.0
139.2076,37.3811,65.0
141.071,38.5907,65.0
141.3254,38.786,65.0
140.9068057,-37.226448,65.0
140.53977,-37.77007,65.0
6.02889,46.11667,65.0
-119.2667,38.9667,65.0
29.9294,40.286,65.0
129.97972,-30.65556,65.0
108.0668333,53.64883333,65.0
